id,backers_count,category,pledged,state,blurb_length,goal_in_usd,campaign_duration,sub_category
6897,157,comics,4332,1,15,2275.73,35,comic books
6898,63,comics,2625,1,21,2300,30,comic books
6899,145,comics,4276,1,18,4200,36,comic books
6900,126,comics,5391,1,23,3500,30,comic books
6901,142,comics,10677,1,18,3500,30,comic books
6902,51,comics,1956,1,16,1920,30,comic books
6903,67,comics,2776,1,6,500,28,comic books
6904,44,comics,2651,1,6,2500,30,comic books
6905,82,comics,3332,1,24,1500,30,comic books
6906,639,comics,18015.6,1,15,10000,30,comic books
6907,227,comics,4793,1,21,5829.95,31,comic books
6908,46,comics,1391,1,15,399,6,comic books
6909,30,comics,551,1,13,500,30,comic books
6910,43,comics,558,1,25,165.09,30,comic books
6911,78,comics,2906,1,22,99,7,comic books
6912,390,comics,11787,1,18,8000,21,comic books
6914,62,comics,1125,1,13,600,36,comic books
6915,191,comics,3124.7,1,19,2893.19,28,comic books
6916,431,comics,13357,1,15,9500,22,comic books
6917,333,comics,7910,1,14,3500,21,comic books
6918,483,comics,13337,1,8,9000,21,comic books
6919,150,comics,3124,1,7,750,60,comic books
6920,155,comics,2643,1,13,1800,21,comic books
6921,50,comics,1675,1,23,800,30,comic books
6922,33,comics,1550,1,13,1500,30,comic books
6923,104,comics,3349,1,21,2300,30,comic books
6924,38,comics,809,1,23,693.93,30,comic books
6925,261,comics,4529,1,22,1703.25,30,comic books
6926,168,comics,3956,1,12,2500,32,comic books
6927,395,comics,11055,1,18,3000,24,comic books
6928,125,comics,5879,1,17,1500,30,comic books
6929,73,comics,1326,1,21,400,34,comic books
6930,61,comics,1082,1,13,1033.69,18,comic books
6931,88,comics,1890,1,19,1939.99,30,comic books
6932,259,comics,7990,1,17,7500,21,comic books
6933,68,comics,1550,1,12,750,21,comic books
6934,99,comics,2485,1,23,1500,22,comic books
6935,294,comics,16259,1,5,4000,30,comic books
6936,107,comics,3394.29,1,20,2215.12,33,comic books
6937,188,comics,5218,1,15,3500,38,comic books
6938,116,comics,2359,1,25,2698.74,30,comic books
6939,501,comics,16780,1,19,15666,31,comic books
6940,656,comics,17974,1,23,11000,31,comic books
6941,118,comics,6564,1,19,2000,30,comic books
6942,103,comics,2963,1,5,500,30,comic books
6943,23,comics,1256,1,10,1000,30,comic books
6944,37,comics,1167,1,9,1000,30,comic books
6945,141,comics,2117,1,11,600,34,comic books
6946,306,comics,6144,1,2,4500,34,comic books
6947,190,comics,3521,1,21,3000,15,comic books
6948,25,comics,798.29,1,9,535.92,30,comic books
6949,550,comics,12907,1,25,2850,21,comic books
6950,61,comics,1007,1,24,500,20,comic books
6951,232,comics,7323.29,1,12,1904.23,45,comic books
6952,80,comics,1952,1,22,1000,30,comic books
6953,1584,comics,804018.1,1,13,50000,30,comic books
6954,251,comics,4228,1,18,3911.09,32,comic books
6955,87,comics,4736,1,15,299,7,comic books
6956,42,comics,1254,1,24,1099.77,32,comic books
6957,12,comics,1052,1,18,1000,31,comic books
6958,40,comics,1531,1,20,1500,30,comic books
6959,65,comics,1729.32,1,20,346.99,60,comic books
6961,16,comics,261,1,12,100,30,comic books
6962,345,comics,18104,1,25,2500,35,comic books
6963,107,comics,2463.73,1,22,2625.77,35,comic books
6964,72,comics,2826,1,7,2500,15,comic books
6965,177,comics,11532,1,24,9000,30,comic books
6966,76,comics,3220,1,22,3000,36,comic books
6967,205,comics,8066,1,18,250,30,comic books
6968,40,comics,725,1,12,742.55,20,comic books
6969,216,comics,5097,1,13,1000,35,comic books
6970,133,comics,2085,1,25,500,30,comic books
6971,70,comics,1502,1,22,710,15,comic books
6972,124,comics,3554,1,16,3000,30,comic books
6973,106,comics,3968,1,20,3000,30,comic books
6974,153,comics,4870.29,1,15,1837.26,30,comic books
6975,46,comics,1870,1,10,1700,21,comic books
6976,56,comics,1636,1,23,199,7,comic books
6978,173,comics,4793,1,17,3000,35,comic books
6979,58,comics,860,1,17,595.22,30,comic books
6980,390,comics,21159,1,11,2021.69,31,comic books
6981,1718,comics,65952,1,25,10000,30,comic books
6982,288,comics,3590.99,1,24,1800,30,comic books
6983,73,comics,1861,1,26,1500,30,comic books
6984,341,comics,19385,1,26,6500,44,comic books
6985,210,comics,9420,1,7,4000,24,comic books
6986,57,comics,1684.32,1,8,607.43,30,comic books
6987,37,comics,1124.45,1,19,654.18,21,comic books
6988,36,comics,855,1,24,650,30,comic books
6989,290,comics,14002,1,11,2000,25,comic books
6990,55,comics,814,1,17,600,16,comic books
6991,364,comics,5935,1,22,3467.5,32,comic books
6992,31,comics,1316.32,1,13,727.02,26,comic books
6993,628,comics,23036,1,16,3600,30,comic books
6994,404,comics,14348.29,1,9,895.51,30,comic books
6995,589,comics,18159,1,23,300,30,comic books
6996,132,comics,2237,1,23,2000,30,comic books
6997,27,comics,1055,1,23,850,30,comic books
6998,77,comics,4390,1,20,4000,30,comic books
6999,28,comics,1021,1,9,550,30,comic books
7000,169,comics,4155,1,24,2586.66,29,comic books
7002,41,comics,1509.29,1,17,488.76,16,comic books
7003,55,comics,1625,1,18,1000,30,comic books
7004,53,comics,1044,1,9,850,16,comic books
7005,40,comics,1826,1,18,1500,14,comic books
7006,63,comics,2292,1,15,222,9,comic books
7007,204,comics,4784,1,21,2000,31,comic books
7008,275,comics,12812,1,24,3999,31,comic books
7009,50,film & video,1496,1,26,500,30,comedy
7010,10,film & video,306,0,17,6500,60,comedy
7011,56,film & video,4331,1,19,4000,31,comedy
7012,100,film & video,18443,0,24,50000,30,comedy
7013,23,film & video,1412,1,13,1200,16,comedy
7014,46,film & video,2996,0,21,30000,30,comedy
7015,97,film & video,13547,1,24,9999,30,comedy
7016,1,film & video,1,0,18,130.81,30,comedy
7017,40,film & video,2510,1,7,2811.25,30,comedy
7018,2,film & video,26,0,24,3000,60,comedy
7019,0,film & video,0,0,10,3000,60,comedy
7020,1,film & video,1,0,24,5000,30,comedy
7021,14,film & video,597,0,22,30000,35,comedy
7022,747,film & video,32132.83,1,21,30000,14,comedy
7023,118,film & video,7010,1,27,5000,30,comedy
7024,18,film & video,1045,1,16,1000,30,comedy
7025,525,film & video,22590.02,1,18,15000,35,comedy
7026,63,film & video,2300,1,10,3232.74,21,comedy
7027,2,film & video,25,0,28,60000,27,comedy
7028,2,film & video,200,0,24,35000,60,comedy
7029,2,film & video,101,1,18,100,12,comedy
7030,12,film & video,177,1,29,235.41,28,comedy
7031,6,film & video,232,0,21,20000,60,comedy
7032,26,film & video,3310,1,26,3200,30,comedy
7033,149,film & video,8642.36,1,15,8450,31,comedy
7034,10,film & video,1200,0,18,2000,30,comedy
7035,107,film & video,8049,1,8,12114.36,28,comedy
7036,0,film & video,0,0,19,36000,60,comedy
7037,411,film & video,13376,1,23,12000,31,comedy
7038,19,film & video,21000.8,1,19,982.61,33,comedy
7039,80,film & video,5650,1,22,5500,10,comedy
7040,14,film & video,1271,0,17,6000,30,comedy
7041,64,film & video,2570.69,1,19,2500,45,comedy
7042,0,film & video,0,0,26,35000,30,comedy
7043,15,film & video,1021,1,27,1000,35,comedy
7044,0,film & video,0,0,12,10000,30,comedy
7045,2,film & video,2,0,15,800,25,comedy
7046,12,film & video,525,1,18,500,31,comedy
7047,35,film & video,5175,1,22,5000,17,comedy
7048,107,film & video,10202.23,1,24,6500,36,comedy
7049,20,film & video,10026,1,8,12470.82,60,comedy
7050,588,film & video,37694.86,0,4,650000,60,comedy
7051,33,film & video,1545,1,23,1500,60,comedy
7052,2,film & video,101.29,0,21,36596.23,56,comedy
7053,7,film & video,91,0,11,500,17,comedy
7054,1,film & video,10,0,20,1063.24,10,comedy
7055,28,film & video,3529,1,15,3500,31,comedy
7056,378,film & video,507930,1,19,31498.51,33,comedy
7057,251,film & video,10275,1,18,17026.7,31,comedy
7058,0,film & video,0,0,11,50,25,comedy
7059,59,film & video,2096.2,1,20,2455.64,35,comedy
7060,2,film & video,6,0,24,25000000,30,comedy
7061,64,film & video,6060,1,14,6000,30,comedy
7062,568,film & video,20955.12,1,12,6700,15,comedy
7063,8,film & video,351,1,21,466.64,30,comedy
7064,18,theater,480,0,19,3739.54,30,comedy
7065,74,theater,10291.29,1,18,7444.66,30,comedy
7066,111,theater,13748,1,16,12000,23,comedy
7067,9,theater,200,1,13,121.61,57,comedy
7068,5,theater,342,0,13,3500,30,comedy
7069,36,theater,4166,1,22,5557.22,29,comedy
7070,236,theater,33305,1,20,30000,30,comedy
7071,1,theater,25,0,25,7500,35,comedy
7072,7,theater,12600,1,24,265.83,15,comedy
7073,24,publishing,1296,0,8,12500,33,comedy
7074,3,publishing,101,0,27,4000,60,comedy
7075,8,publishing,294,0,19,1500,12,comedy
7076,4,publishing,126.32,0,21,4250.01,45,comedy
7077,57,publishing,2327.33,1,24,500,30,comedy
7078,13,publishing,9178,0,22,30000,25,comedy
7079,2,publishing,47,0,12,7700,60,comedy
7080,1,publishing,1,0,16,12286.67,22,comedy
7081,102,publishing,5229.75,1,22,5000,15,comedy
7082,2,publishing,51,0,10,11475.11,30,comedy
7083,11,film & video,12018.8,1,9,555.73,40,comedy
7084,0,film & video,0,0,13,800000,28,comedy
7085,0,film & video,0,0,25,7000,15,comedy
7086,0,film & video,0,0,23,74000,30,comedy
7087,5,film & video,695,1,25,500,35,comedy
7088,106,film & video,16106,1,17,10000,30,comedy
7089,3,film & video,3,0,19,5000,30,comedy
7090,15,film & video,690,0,20,10000,52,comedy
7091,11,film & video,361,0,20,25000,30,comedy
7092,1,film & video,1,0,20,74.29,10,comedy
7093,19,film & video,540,1,23,200,30,comedy
7094,218,film & video,12240,1,20,12000,30,comedy
7095,2,film & video,2,0,25,60000,60,comedy
7096,295,film & video,17111,1,27,16000,30,comedy
7097,4,film & video,32,0,15,6000,60,comedy
7098,18,film & video,1053,1,18,1000,35,comedy
7099,37,film & video,2805,0,23,20000,29,comedy
7100,5,film & video,1076,0,10,96000,45,comedy
7101,0,film & video,0,0,24,150,7,comedy
7102,46,film & video,4530,1,17,4500,18,comedy
7103,36,film & video,3155,1,12,3000,30,comedy
7104,29,film & video,693,1,23,500,30,comedy
7105,37,film & video,11191,0,23,50000,32,comedy
7106,101,film & video,7000,1,24,7217.44,25,comedy
7107,11,film & video,3506,1,19,3500,30,comedy
7108,6,film & video,1314,1,27,1312,30,comedy
7109,3,film & video,745,0,18,20000,35,comedy
7110,43,film & video,1515,1,9,1981.51,30,comedy
7111,36,film & video,7664.02,1,25,9640.56,21,comedy
7112,56,film & video,3917,1,17,3000,24,comedy
7113,0,film & video,0,0,19,20000,30,comedy
7114,5,film & video,190,0,22,38756.99,30,comedy
7115,4,film & video,40,1,27,40,23,comedy
7116,0,film & video,0,0,21,84.72,30,comedy
7117,1,film & video,12,0,22,3650,50,comedy
7118,10,film & video,406,0,21,1700,26,comedy
7119,31,film & video,705,1,23,300,31,comedy
7120,10,film & video,436,0,19,3000,20,comedy
7121,46,film & video,4567,0,18,10000,30,comedy
7122,1,film & video,22,0,18,3000,32,comedy
7123,66,film & video,5080,1,18,5000,30,comedy
7124,19,film & video,1550,1,11,1500,30,comedy
7125,13,film & video,331,0,23,1400,30,comedy
7126,9,film & video,878,0,21,5000,60,comedy
7127,11,film & video,2016,1,14,2000,18,comedy
7128,1,film & video,1,0,12,15000,25,comedy
7129,5,film & video,40,1,25,35,30,comedy
7130,88,film & video,5232,1,18,7519.16,33,comedy
7131,0,film & video,0,0,21,1000,45,comedy
7132,3,film & video,57,0,20,6078.85,30,comedy
7133,42,film & video,2800,1,23,1800,55,comedy
7134,6,film & video,2710,0,21,10000,45,comedy
7135,2,film & video,2,0,12,5687.49,60,comedy
7136,113,film & video,10373.89,1,22,10000,30,comedy
7137,27,film & video,630.24,1,14,825.66,6,comedy
7138,127,film & video,5649,1,21,7836.68,30,comedy
7139,83,film & video,5116,1,21,5000,30,comedy
7140,66,film & video,4299.12,1,16,4000,45,comedy
7141,60,film & video,60668.8,1,8,2611.78,27,comedy
7142,14,film & video,3501,1,19,3500,15,comedy
7143,1,film & video,33,0,25,7755.34,30,comedy
7144,20,film & video,3051,1,18,3000,30,comedy
7145,90,film & video,15005.69,1,21,15000,31,comedy
7146,6,film & video,107,0,24,20000,60,comedy
7147,174,film & video,21800.29,1,20,20000,45,comedy
7148,54,film & video,3160.75,1,22,3794.2,18,comedy
7149,2,film & video,41,1,22,40,30,comedy
7150,20,film & video,3101,1,22,3000,30,comedy
7151,2,film & video,350,0,25,5000,30,comedy
7152,35,film & video,3789,1,19,3500,30,comedy
7153,4,film & video,34,1,23,6.97,30,comedy
7154,1,film & video,500,1,22,500,30,comedy
7155,34,theater,4052,1,18,5281.47,35,comedy
7156,73,theater,57668.8,1,20,2451.03,40,comedy
7157,10,theater,409,0,7,10000,34,comedy
7158,353,theater,37245,1,23,30000,30,comedy
7159,146,theater,14745,1,24,14000,50,comedy
7160,149,theater,7655,1,10,7500,35,comedy
7161,53,theater,3835,1,21,3500,30,comedy
7162,2,theater,11,0,15,2500,18,comedy
7163,227,theater,8586.19,1,9,8000,26,comedy
7164,12,theater,336,1,20,339.55,60,comedy
7165,33,design,2305,0,14,1408208.52,30,civic design
7166,105,design,5606,1,20,5000,30,civic design
7167,26,design,2674,0,26,9000,31,civic design
7168,41,design,2993,0,21,20000,30,civic design
7169,97,design,10946,0,19,50000,30,civic design
7170,4,design,4,0,16,362400,60,civic design
7171,172,design,13586.5,1,19,13000,45,civic design
7172,17,design,1421,1,26,1312,30,civic design
7173,5,design,172,0,19,6500,30,civic design
7174,39,design,825,0,6,63790.79,60,civic design
7175,0,design,0,0,21,3655.75,30,civic design
7176,1218,design,91378,1,13,75000,45,civic design
7177,6,design,209,0,4,43000,30,civic design
7178,1,design,25,0,23,25000,45,civic design
7179,165,design,30356.75,1,21,25000,21,civic design
7180,9,design,203.29,0,22,15599.35,60,civic design
7181,215,design,81049,0,15,150000,37,civic design
7182,0,design,0,0,13,250000,30,civic design
7183,209,design,10629,0,20,50000,31,civic design
7184,14,design,522,1,24,500,30,civic design
7185,224,design,13869,1,19,11000,25,civic design
7186,34,design,1584,1,22,1000,30,civic design
7187,6,design,133,0,22,2759.08,40,civic design
7188,493,design,41813.39,1,14,26116,30,civic design
7189,35,design,1150.55,1,18,771.38,30,civic design
7190,1,design,1,0,21,2500,25,civic design
7191,0,fashion,0,0,19,50000,30,childrenswear
7192,11,fashion,818,0,24,10000,30,childrenswear
7193,10,fashion,101.11,1,8,100,14,childrenswear
7194,1,fashion,1,0,22,5000,14,childrenswear
7195,1,fashion,1,0,21,17454.63,20,childrenswear
7196,29,fashion,1580,0,15,8860.34,30,childrenswear
7197,0,fashion,0,0,20,10000,26,childrenswear
7198,164,fashion,10744,1,12,10000,29,childrenswear
7199,1,fashion,1,0,11,3000,30,childrenswear
7200,2,fashion,433,0,17,30000,35,childrenswear
7201,0,fashion,0,0,17,4800,21,childrenswear
7202,0,fashion,0,0,11,1500,36,childrenswear
7203,1,fashion,2,0,9,2174.54,21,childrenswear
7204,82,fashion,12105,1,14,10000,60,childrenswear
7205,1,fashion,1,0,19,9293.06,20,childrenswear
7206,67,fashion,6513,0,20,17000,30,childrenswear
7207,0,fashion,0,0,20,4572.23,30,childrenswear
7208,20,fashion,1208,0,17,4000,30,childrenswear
7209,161,fashion,19461,1,24,15000,30,childrenswear
7210,1,fashion,60,0,25,5865.43,30,childrenswear
7211,45,fashion,1121500,1,16,9689.87,30,childrenswear
7212,5,fashion,1505,1,26,1500,45,childrenswear
7213,1,fashion,1,0,11,26105.54,30,childrenswear
7214,205,publishing,13292,1,23,12500,45,children's books
7215,75,publishing,5859,1,12,5538,30,children's books
7216,75,publishing,5176,1,6,5000,30,children's books
7217,17,publishing,980,1,18,800,59,children's books
7218,16,publishing,856,1,4,750,21,children's books
7219,33,publishing,2016,1,23,2000,30,children's books
7220,36,publishing,3040,1,22,2800,30,children's books
7221,163,publishing,3276,1,21,3271.63,28,children's books
7222,156,publishing,10342.42,1,14,6561.7,28,children's books
7223,35,publishing,2753,1,2,2000,30,children's books
7224,158,publishing,5069,1,23,6905.71,25,children's books
7225,83,publishing,7866,1,20,7000,30,children's books
7226,143,publishing,2545,1,20,3111.17,35,children's books
7227,147,publishing,9978,1,21,6500,33,children's books
7228,30,publishing,2365,1,19,1532.91,30,children's books
7229,93,publishing,2206,1,20,1240.9,56,children's books
7230,113,publishing,12340.6,1,24,10500,30,children's books
7231,34,publishing,1115.29,1,12,377.85,30,children's books
7232,87,publishing,12026,1,25,12000,30,children's books
7233,15,publishing,2560,1,6,2500,30,children's books
7234,72,publishing,2569.29,1,17,1562.11,28,children's books
7235,55,publishing,4309,1,12,4000,60,children's books
7236,25,publishing,2101,1,17,2000,25,children's books
7237,42,publishing,1332,1,8,1000,12,children's books
7238,124,publishing,6831,1,17,3633.4,30,children's books
7239,60,publishing,6591,1,19,6500,30,children's books
7240,47,publishing,3246.29,1,15,2238.18,30,children's books
7241,121,publishing,2899,1,10,2988.31,30,children's books
7242,77,publishing,6908.29,1,5,2250.14,30,children's books
7243,10,publishing,602,1,18,500,29,children's books
7244,62,publishing,1359,1,21,968.1,40,children's books
7245,17,publishing,431,1,18,350,30,children's books
7246,73,publishing,3472,1,20,2500,32,children's books
7247,85,publishing,4863,1,15,3000,30,children's books
7248,3,publishing,67,1,25,15,24,children's books
7249,125,publishing,5025,1,17,3500,30,children's books
7250,215,publishing,17529,1,17,17000,45,children's books
7251,109,publishing,8300,1,22,7500,35,children's books
7252,63,publishing,1387.45,1,26,1621.75,60,children's books
7253,43,publishing,3569,1,9,3946.02,30,children's books
7254,53,publishing,2043,1,18,1250,30,children's books
7255,22,publishing,1500,1,16,1000,36,children's books
7256,83,publishing,4618,1,17,4321,32,children's books
7257,122,publishing,16110,1,14,10000,30,children's books
7258,338,publishing,15076,1,16,7500,30,children's books
7259,352,publishing,16651.32,1,13,3541.93,22,children's books
7260,650,publishing,25925,1,7,14000,24,children's books
7261,75,publishing,4660,1,14,3200,44,children's books
7262,204,publishing,10840,1,8,10000,30,children's books
7263,108,publishing,4480,1,7,3500,30,children's books
7264,10,publishing,281,1,9,250,36,children's books
7265,127,publishing,11641,1,19,11000,45,children's books
7266,37,publishing,1368,1,6,1200,25,children's books
7267,171,publishing,5418,1,19,3270,24,children's books
7268,19,publishing,3000.29,1,8,2291.36,60,children's books
7269,85,publishing,4359,1,22,2400,37,children's books
7270,176,publishing,12655,1,21,12000,60,children's books
7271,43,publishing,6021,1,14,6000,50,children's books
7272,67,publishing,5473.32,1,20,3806.05,25,children's books
7273,89,publishing,4839,1,25,4500,21,children's books
7274,246,publishing,15360,1,19,15000,30,children's books
7275,55,publishing,2803,1,8,2222,28,children's books
7276,78,publishing,7836,1,23,7700,30,children's books
7277,70,publishing,5926,1,3,4500,30,children's books
7278,13,publishing,5408,1,9,5670.44,60,children's books
7279,88,publishing,3526,1,11,3400,30,children's books
7280,8,art,162,0,27,6800,40,ceramics
7281,7,art,147,0,5,3500,30,ceramics
7282,56,art,8972,1,15,6655.45,45,ceramics
7283,1,art,1,0,23,5500,30,ceramics
7284,42,art,6580,0,19,26000,30,ceramics
7285,233,art,35083,1,17,30000,30,ceramics
7286,2,art,635,0,21,18731.25,30,ceramics
7287,37,art,600,1,20,806.14,30,ceramics
7288,55,art,3725,1,24,3500,30,ceramics
7289,1,crafts,1,0,21,6560.16,29,candles
7290,3,crafts,76,0,19,500,30,candles
7291,1,crafts,5,0,11,1242.44,30,candles
7292,1,crafts,15,0,18,5500,30,candles
7293,0,crafts,0,0,7,4579.65,30,candles
7294,16,crafts,555,1,10,500,30,candles
7295,15,crafts,116,1,21,100,30,candles
7296,4,crafts,117,0,23,5000,34,candles
7297,0,crafts,0,0,20,1986.24,41,candles
7298,9,crafts,162,0,19,982.63,30,candles
7299,15,crafts,440,0,24,9000,60,candles
7300,937,crafts,34532,1,17,24000,25,candles
7301,2,crafts,21,0,8,20000,17,candles
7302,4,crafts,132,0,18,25000,60,candles
7303,1,crafts,10,0,18,2000,30,candles
7304,1,crafts,15,0,22,6500,30,candles
7305,3,crafts,45,0,18,1000,30,candles
7306,2,crafts,70,1,7,17.16,15,candles
7307,10,crafts,65,0,18,1700,30,candles
7308,3,crafts,140.29,0,6,1125.1,30,candles
7309,1,crafts,5,0,8,5000,30,candles
7310,9,crafts,182,0,7,500,60,candles
7311,462,crafts,16744.66,1,19,4500,50,candles
7312,27,crafts,1377,1,23,800,21,candles
7314,10,crafts,297,0,13,3290.15,30,candles
7315,80,crafts,3633,1,20,2000,60,candles
7316,1,crafts,30,0,18,400,30,candles
7317,1,crafts,65,0,19,1000,30,candles
7318,17,crafts,735,0,24,15000,60,candles
7319,53,crafts,3042,1,18,2100,30,candles
7320,0,crafts,0,0,21,3795.98,30,candles
7321,0,crafts,0,0,24,743.71,30,candles
7322,12,crafts,967,0,12,12000,20,candles
7323,12,crafts,351,0,18,3000,30,candles
7324,0,crafts,0,0,18,5000,30,candles
7325,10,crafts,483,1,22,300,20,candles
7326,4,crafts,30,0,26,2000,30,candles
7327,0,crafts,0,0,13,150,30,candles
7328,73,crafts,4593,0,20,11500,30,candles
7329,7,crafts,451,0,20,3000,21,candles
7330,14,crafts,1691,0,19,5500,14,candles
7331,39,crafts,2325,1,21,1000,30,candles
7332,7,crafts,102,0,21,290.98,30,candles
7333,2,crafts,44,0,12,1041.89,25,candles
7334,7,crafts,301,0,22,500,30,candles
7335,3,crafts,19,0,25,1000,30,candles
7336,4,crafts,157.29,0,6,754.5,60,candles
7337,3,crafts,50,0,12,2500,30,candles
7338,6,crafts,141,0,16,1000,30,candles
7339,7,crafts,166,0,26,5000,7,candles
7340,3,crafts,35,0,24,100000,21,candles
7341,21,crafts,516,0,22,4693.33,30,candles
7342,5,crafts,105,0,22,500,30,candles
7343,23,crafts,633,1,20,400,30,candles
7344,5,crafts,228,0,20,1500,45,candles
